"","participant","source","word","type","correct_reponse","key_resp_lextale_trial.keys","key_resp_lextale_trial.corr","key_resp_lextale_trial.rt","group","is_correct","log_rt"
"14085","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","samón","pseudoword","0","0","1",1.0086,"L2_group",1,0.00856323066048781
"14086","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","altar","three_way_cognate","1","1","0",1.1801,"L2_group",1,0.165599180649566
"14087","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","rúo","pseudoword","0","0","1",0.9818,"L2_group",1,-0.0183676573581849
"14088","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","casual","two_way_cognate","1","1","0",0.915,"L2_group",1,-0.0888312137066157
"14089","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","animal","two_way_cognate","1","1","0",0.6621,"L2_group",1,-0.412338677051337
"14090","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","muñeca","non_cognate","1","0","1",0.8561,"L2_group",0,-0.155368087233697
"14091","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","grigir","pseudoword","0","0","1",0.9769,"L2_group",1,-0.0233709863232402
"14092","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","suave","non_cognate","1","1","0",0.8964,"L2_group",1,-0.109368537055365
"14093","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","trauma","three_way_cognate","1","1","0",0.7973,"L2_group",1,-0.226524259473687
"14094","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","alla","pseudoword","0","1","0",0.9329,"L2_group",0,-0.0694572650152217
"14095","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","viable","two_way_cognate","1","1","0",1.2517,"L2_group",1,0.224502627351841
"14096","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","desaro","pseudoword","0","0","1",1.0257,"L2_group",1,0.0253753063312283
"14097","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","hurcos","pseudoword","0","0","1",1.6471,"L2_group",1,0.499016165806493
"14098","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","honor","two_way_cognate","1","1","0",1.5107,"L2_group",1,0.412573119567542
"14099","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","densó","pseudoword","0","0","1",0.9746,"L2_group",1,-0.0257281485727312
"14100","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","olzan","pseudoword","0","0","1",0.7777,"L2_group",1,-0.25141443328124
"14101","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","diabo","pseudoword","0","0","1",0.6635,"L2_group",1,-0.410226425209875
"14102","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","rizate","pseudoword","0","0","1",0.5101,"L2_group",1,-0.673148494053256
"14103","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","regalo","non_cognate","1","0","1",0.5052,"L2_group",0,-0.682800888505801
"14104","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","pasta","two_way_cognate","1","1","0",0.7839,"L2_group",1,-0.24347381778746
"14105","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","total","two_way_cognate","1","1","0",0.7507,"L2_group",1,-0.28674917440318
"14106","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","fiscal","two_way_cognate","1","1","0",0.7929,"L2_group",1,-0.232058168703784
"14107","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","aljizo","pseudoword","0","0","1",0.6457,"L2_group",1,-0.437420279349716
"14108","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","boñaz","pseudoword","0","0","1",0.7836,"L2_group",1,-0.243856592911751
"14109","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","editor","two_way_cognate","1","1","0",0.9655,"L2_group",1,-0.0351091771135679
"14110","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","pelí","pseudoword","0","0","1",0.8019,"L2_group",1,-0.220771367169154
"14111","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","equipo","non_cognate","1","1","0",0.8304,"L2_group",1,-0.185847766570513
"14112","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","sacar","non_cognate","1","0","1",1.1131,"L2_group",0,0.107148915517043
"14113","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","suelo","non_cognate","1","1","0",0.9002,"L2_group",1,-0.105138318123305
"14114","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","sierra","non_cognate","1","1","0",0.7563,"L2_group",1,-0.279317156120153
"14115","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","color","two_way_cognate","1","1","0",0.6982,"L2_group",1,-0.359249684311201
"14116","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","lidena","pseudoword","0","0","1",0.7128,"L2_group",1,-0.338554402825538
"14117","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","vien","pseudoword","0","1","0",0.7779,"L2_group",0,-0.251157297769409
"14118","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","panté","pseudoword","0","0","1",0.6977,"L2_group",1,-0.359966068036946
"14119","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","colcha","non_cognate","1","0","1",0.8667,"L2_group",0,-0.143062382841838
"14120","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","ánimo","non_cognate","1","0","1",1.1996,"L2_group",0,0.181988167892717
"14121","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","mafia","three_way_cognate","1","1","0",0.7646,"L2_group",1,-0.268402457719825
"14122","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","leniz","pseudoword","0","0","1",0.6988,"L2_group",1,-0.358390700722236
"14123","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","disco","three_way_cognate","1","1","0",0.6659,"L2_group",1,-0.40661576986556
"14124","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","dogma","three_way_cognate","1","0","1",0.8244,"L2_group",0,-0.193099429965833
"14125","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","extra","three_way_cognate","1","1","0",0.8965,"L2_group",1,-0.10925698593695
"14126","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","golf","three_way_cognate","1","1","0",0.5713,"L2_group",1,-0.55984081325172
"14127","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","pelvis","two_way_cognate","1","1","0",0.7151,"L2_group",1,-0.335332885927787
"14128","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","tobre","pseudoword","0","0","1",0.7022,"L2_group",1,-0.353537015247805
"14129","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","pitis","pseudoword","0","0","1",0.6645,"L2_group",1,-0.408720400828837
"14130","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","emén","pseudoword","0","0","1",1.2355,"L2_group",1,0.211475746446528
"14131","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","laras","pseudoword","0","0","1",0.6012,"L2_group",1,-0.508827621103318
"14132","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","medium","pseudoword","0","1","0",0.693,"L2_group",0,-0.366725279792234
"14133","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","nomata","pseudoword","0","0","1",0.6674,"L2_group",1,-0.404365712664863
"14134","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","gravés","pseudoword","0","0","1",1.115,"L2_group",1,0.108854404912082
"14135","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","enigma","two_way_cognate","1","1","0",1.1252,"L2_group",1,0.117960797633565
"14136","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","aleta","non_cognate","1","0","1",0.5477,"L2_group",0,-0.602027587192462
"14137","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","fuar","pseudoword","0","0","1",0.832,"L2_group",1,-0.183922838160928
"14138","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","bugor","pseudoword","0","0","1",0.6619,"L2_group",1,-0.41264079185726
"14139","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","tapón","non_cognate","1","0","1",0.9464,"L2_group",0,-0.05508996631796
"14140","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","llamar","non_cognate","1","1","0",0.7116,"L2_group",1,-0.340239323190457
"14141","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","esís","pseudoword","0","0","1",1.6855,"L2_group",1,0.522062255691978
"14142","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","frasis","pseudoword","0","0","1",0.7272,"L2_group",1,-0.318553736118868
"14143","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","forro","non_cognate","1","0","1",0.5494,"L2_group",0,-0.598928505320964
"14144","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","pelvis","two_way_cognate","1","0","1",0.9651,"L2_group",0,-0.0355235560690467
"14145","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","tiza","non_cognate","1","0","1",0.9009,"L2_group",0,-0.104361015324743
"14146","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","civas","pseudoword","0","0","1",0.8471,"L2_group",1,-0.165936527544632
"14147","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","vinzó","pseudoword","0","0","1",1.0183,"L2_group",1,0.0181345701954827
"14148","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","civil","two_way_cognate","1","1","0",0.6972,"L2_group",1,-0.360682965336271
"14149","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","gino","pseudoword","0","0","1",0.5001,"L2_group",1,-0.692947200557279
"14150","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","torso","two_way_cognate","1","1","0",0.7797,"L2_group",1,-0.248846048666583
"14151","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","lobe","pseudoword","0","1","0",0.7361,"L2_group",0,-0.306389299917477
"14152","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","sasos","pseudoword","0","0","1",0.7527,"L2_group",1,-0.284088536941651
"14153","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","punta","non_cognate","1","1","0",0.8633,"L2_group",1,-0.14699302374066
"14154","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","molor","pseudoword","0","0","1",1.0162,"L2_group",1,0.0160701801774945
"14155","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","arane","pseudoword","0","0","1",1.6302,"L2_group",1,0.48870270667822
"14156","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","guerra","non_cognate","1","1","0",0.8771,"L2_group",1,-0.131134268024801
"14157","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","vueras","pseudoword","0","0","1",0.9614,"L2_group",1,-0.0393647235222767
"14158","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","diroco","pseudoword","0","0","1",0.5931,"L2_group",1,-0.522392260137456
"14159","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","hálito","non_cognate","1","0","1",0.5991,"L2_group",0,-0.512326749892258
"14160","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","retina","three_way_cognate","1","1","0",0.8663,"L2_group",1,-0.143524010086042
"14161","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","pico","non_cognate","1","1","0",0.9649,"L2_group",1,-0.035730809955799
"14162","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","mauja","pseudoword","0","0","1",0.7804,"L2_group",1,-0.247948670233181
"14163","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","muleta","non_cognate","1","0","1",0.8797,"L2_group",0,-0.128174338723508
"14164","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","aurora","two_way_cognate","1","1","0",0.832,"L2_group",1,-0.183922838160928
"14165","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","clan","three_way_cognate","1","1","0",0.7153,"L2_group",1,-0.335053243867799
"14166","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","dibrea","pseudoword","0","0","1",0.5843,"L2_group",1,-0.537340729421746
"14167","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","plan","three_way_cognate","1","1","0",0.7127,"L2_group",1,-0.338694704474312
"14168","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","portal","three_way_cognate","1","1","0",0.7629,"L2_group",1,-0.270628317885953
"14169","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","dubo","pseudoword","0","0","1",0.5614,"L2_group",1,-0.577321615054355
"14170","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","inichó","pseudoword","0","0","1",0.7322,"L2_group",1,-0.311701578296001
"14171","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","collar","two_way_cognate","1","1","0",1.2781,"L2_group",1,0.245374600155532
"14172","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","estulo","pseudoword","0","0","1",0.5777,"L2_group",1,-0.548700576194917
"14173","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","percha","non_cognate","1","0","1",0.8988,"L2_group",0,-0.106694738670963
"14174","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","blando","non_cognate","1","0","1",1.8005,"L2_group",0,0.588064404106793
"14175","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","gió","pseudoword","0","0","1",0.7833,"L2_group",1,-0.244239514608944
"14176","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","mango","three_way_cognate","1","1","0",0.8963,"L2_group",1,-0.109480100618821
"14177","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","cuenco","non_cognate","1","0","1",0.6822,"L2_group",0,-0.382432408997592
"14178","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","diebro","pseudoword","0","0","1",0.6784,"L2_group",1,-0.388018194504444
"14179","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","prías","pseudoword","0","0","1",0.835,"L2_group",1,-0.180323554131282
"14180","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","llevar","non_cognate","1","1","0",0.7318,"L2_group",1,-0.312248026397031
"14181","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","venado","non_cognate","1","0","1",0.8677,"L2_group",0,-0.141909246182693
"14182","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","listo","non_cognate","1","1","0",0.8776,"L2_group",1,-0.130564370021117
"14183","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","tradía","pseudoword","0","0","1",0.8296,"L2_group",1,-0.186811622066819
"14184","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","pabea","pseudoword","0","0","1",0.6654,"L2_group",1,-0.407366915397761
"14185","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","amplir","pseudoword","0","0","1",0.9032,"L2_group",1,-0.101811266146685
"14186","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","monue","pseudoword","0","0","1",0.6139,"L2_group",1,-0.487923230548686
"14187","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","mortal","two_way_cognate","1","1","0",0.8016,"L2_group",1,-0.221145548651537
"14188","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","fomeó","pseudoword","0","0","1",0.5809,"L2_group",1,-0.54317665398365
"14189","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","teñir","non_cognate","1","1","0",0.9222,"L2_group",1,-0.0809931592095319
"14190","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","nocó","pseudoword","0","0","1",0.5972,"L2_group",1,-0.515503213317102
"14191","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","barbs","pseudoword","0","1","0",1.0672,"L2_group",0,0.0650383961792221
"14192","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","gotro","pseudoword","0","0","1",0.6821,"L2_group",1,-0.382579004321463
"14193","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","rendir","non_cognate","1","1","0",0.9018,"L2_group",1,-0.103362512995153
"14194","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","tumor","three_way_cognate","1","1","0",0.7531,"L2_group",1,-0.283557257874831
"14195","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","próces","pseudoword","0","0","1",0.9345,"L2_group",1,-0.0677436520865195
"14196","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","plural","three_way_cognate","1","1","0",0.8019,"L2_group",1,-0.220771367169154
"14197","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","trcia","pseudoword","0","0","1",0.5195,"L2_group",1,-0.654888468442855
"14198","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","chorde","pseudoword","0","0","1",0.9962,"L2_group",1,-0.00380723834295407
"14199","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","pegar","non_cognate","1","0","1",1.0494,"L2_group",0,0.0482185722704744
"14200","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","épinas","pseudoword","0","0","1",0.7609,"L2_group",1,-0.27325333579966
"14201","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","halo","two_way_cognate","1","1","0",0.8654,"L2_group",1,-0.144563451191353
"14202","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","clamor","two_way_cognate","1","1","0",0.8669,"L2_group",1,-0.142831649107542
"14203","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","asumie","pseudoword","0","0","1",0.7624,"L2_group",1,-0.271283926642145
"14204","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","dobbo","pseudoword","0","0","1",0.5196,"L2_group",1,-0.654695994185693
"14205","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","kilo","three_way_cognate","1","0","1",0.9211,"L2_group",0,-0.0821866709879471
"14206","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","caro","non_cognate","1","0","1",0.8545,"L2_group",0,-0.157238776426491
"14207","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","bará","pseudoword","0","0","1",1.312,"L2_group",1,0.271552690521897
"14208","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","golla","pseudoword","0","0","1",0.7,"L2_group",1,-0.356674943938732
"14209","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","rizado","non_cognate","1","0","1",0.5274,"L2_group",0,-0.639796005062951
"14210","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","listo","non_cognate","1","1","0",0.7195,"L2_group",1,-0.329198752654714
"14211","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","cuenco","non_cognate","1","0","1",0.6331,"L2_group",0,-0.457126891432056
"14212","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","seled","pseudoword","0","0","1",0.9129,"L2_group",1,-0.0911289334111019
"14213","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","actor","two_way_cognate","1","1","0",0.751,"L2_group",1,-0.286349627218002
"14214","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","aduana","non_cognate","1","0","1",0.5937,"L2_group",0,-0.521381137705507
"14215","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","drama","three_way_cognate","1","1","0",1.2816,"L2_group",1,0.248109297331958
"14216","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","virios","pseudoword","0","0","1",0.8062,"L2_group",1,-0.215423428299072
"14217","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","edioso","pseudoword","0","0","1",0.6464,"L2_group",1,-0.436336771775251
"14218","664d031e39f59ffa82289b1a","664d031e39f59ffa82289b1a_empathy_intonation_perc_2024-06-30_06h35.06.032.csv","hueas","pseudoword","0","0","1",0.7129,"L2_group",1,-0.338414120858554
