"","ppt","source","word","type","correct_reponse","key_resp_lextale_trial.keys","key_resp_lextale_trial.corr","key_resp_lextale_trial.rt","is_correct","log_rt"
"1120",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","pegar","non_cognate","1","1","0",1.084,1,0.0806579030174545
"1121",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","kilo","three_way_cognate","1","1","0",0.7011,1,-0.355104748769215
"1122",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","color","two_way_cognate","1","1","0",0.6005,1,-0.509992637462099
"1123",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","actor","two_way_cognate","1","1","0",0.501,1,-0.691149177897272
"1124",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","baurá","pseudoword","0","0","1",0.5768,1,-0.550259693011398
"1125",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","plan","three_way_cognate","1","1","0",0.555,1,-0.588787165235702
"1126",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","llamar","non_cognate","1","1","0",0.9335,1,-0.0688143160003598
"1127",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","chat","three_way_cognate","1","1","0",0.6995,1,-0.357389484876601
"1128",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","editor","two_way_cognate","1","1","0",0.5382,1,-0.619525040689332
"1129",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","hotel","three_way_cognate","1","1","0",0.4782,1,-0.737726223957913
"1130",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","escare","pseudoword","0","0","1",0.7563,1,-0.279317156120153
"1131",20,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h11.49.048.csv","porno","three_way_cognate","1","1","0",1.3028,1,0.264515794419941
"1132",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","crene","pseudoword","0","0","1",1.8691,1,0.625457031589995
"1133",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","viarle","pseudoword","0","0","1",1.4464,1,0.369077710655775
"1134",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","animal","two_way_cognate","1","1","0",0.6202,1,-0.477713272315789
"1135",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","viseña","pseudoword","0","0","1",1.0248,1,0.0244974716003874
"1136",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","difrás","pseudoword","0","0","1",0.6575,1,-0.419310514930217
"1137",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","editor","two_way_cognate","1","1","0",1.0094,1,0.00935609492402503
"1138",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","fruzas","pseudoword","0","0","1",1.0312,1,0.0307231726428405
"1139",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","collar","two_way_cognate","1","1","0",0.9985,1,-0.00150112612626709
"1140",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","plan","three_way_cognate","1","1","0",0.6732,1,-0.395712816665486
"1141",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","actor","two_way_cognate","1","1","0",0.3909,1,-0.939303506183228
"1142",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","total","two_way_cognate","1","1","0",0.5409,1,-0.614520860104756
"1143",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","baurá","pseudoword","0","0","1",1.082,1,0.0788111804242898
"1144",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","ceme","pseudoword","0","0","1",0.7036,1,-0.351545266118734
"1145",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","glural","pseudoword","0","0","1",1.1845,1,0.169320744616703
"1146",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","horror","three_way_cognate","1","1","0",0.6013,1,-0.508661300936614
"1147",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","albino","three_way_cognate","1","1","0",0.9507,1,-0.0505567236171523
"1148",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","chat","three_way_cognate","1","1","0",1.177,1,0.16296882827814
"1149",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","porno","three_way_cognate","1","1","0",0.649,1,-0.432322562278047
"1150",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","tumor","three_way_cognate","1","1","0",1.3215,1,0.278767455062207
"1151",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","pico","non_cognate","1","1","0",0.8775,1,-0.130678323642116
"1152",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","rendir","non_cognate","1","1","0",0.8442,1,-0.169365845633739
"1153",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","furbos","pseudoword","0","0","1",1.4511,1,0.37232188951491
"1154",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","color","two_way_cognate","1","1","0",0.7109,1,-0.3412235060467
"1155",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","anicio","pseudoword","0","0","1",0.7667,1,-0.265659688417288
"1156",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","altar","three_way_cognate","1","1","0",0.8342,1,-0.181282097219292
"1157",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","pasta","two_way_cognate","1","1","0",0.6926,1,-0.367302647013815
"1158",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","torso","two_way_cognate","1","1","0",1.5166,1,0.416470987284698
"1159",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","macayó","pseudoword","0","0","1",0.8076,1,-0.213688392543455
"1160",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","civas","pseudoword","0","0","1",1.3309,1,0.285855405110373
"1161",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","potos","pseudoword","0","0","1",1.0722,1,0.0697126124113003
"1162",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","rumor","two_way_cognate","1","1","0",0.7004,1,-0.35610367857044
"1163",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","dubo","pseudoword","0","0","1",1.3799,1,0.322011032775372
"1164",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","clan","three_way_cognate","1","1","0",1.0921,1,0.0881024482215457
"1165",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","unglés","pseudoword","0","0","1",0.7737,1,-0.256571077426728
"1166",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","clamor","two_way_cognate","1","1","0",0.95,1,-0.0512932943875506
"1167",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","plural","three_way_cognate","1","1","0",0.7159,1,-0.334214786579998
"1168",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","mafia","three_way_cognate","1","1","0",0.6478,1,-0.434173272244908
"1169",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","fiscal","two_way_cognate","1","1","0",0.7841,1,-0.243218715745261
"1170",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","vitra","pseudoword","0","0","1",0.9421,1,-0.0596438529275149
"1171",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","suave","non_cognate","1","1","0",1.3068,1,0.267581400744778
"1172",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","aurora","two_way_cognate","1","1","0",0.7521,1,-0.28488598514978
"1173",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","erede","pseudoword","0","0","1",0.7627,1,-0.270890509811944
"1174",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","sumer","pseudoword","0","0","1",1.1597,1,0.14816135098052
"1175",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","hágino","pseudoword","0","0","1",0.6264,1,-0.467766134305544
"1176",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","nocó","pseudoword","0","0","1",0.6088,1,-0.496265472434661
"1177",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","piria","pseudoword","0","0","1",0.3395,1,-1.08028133198339
"1178",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","plamos","pseudoword","0","0","1",0.4893,1,-0.714779480687059
"1179",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","cituló","pseudoword","0","0","1",0.5129,1,-0.667674384586914
"1180",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","portal","three_way_cognate","1","1","0",0.7115,1,-0.34037986145223
"1181",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","enigma","two_way_cognate","1","1","0",0.8676,1,-0.142024500029418
"1182",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","vacapó","pseudoword","0","0","1",0.8364,1,-0.178648311427658
"1183",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","civil","two_way_cognate","1","1","0",1.5343,1,0.428074250969023
"1184",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","casual","two_way_cognate","1","1","0",0.8034,1,-0.218902557056955
"1185",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","trauma","three_way_cognate","1","1","0",0.6865,1,-0.376149053774111
"1186",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","pledú","pseudoword","0","0","1",0.6195,1,-0.47884257791294
"1187",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","fertes","pseudoword","0","0","1",1.452,1,0.372941916402604
"1188",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","disco","three_way_cognate","1","1","0",1.1339,1,0.125663017995657
"1189",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","hierno","pseudoword","0","0","1",0.7509,1,-0.286482791876299
"1190",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","golf","three_way_cognate","1","1","0",0.6675,1,-0.404215888707733
"1191",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","medón","pseudoword","0","0","1",1.0454,1,0.0443995872966845
"1192",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","flora","three_way_cognate","1","1","0",1.5527,1,0.439995351004987
"1193",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","vigor","two_way_cognate","1","1","0",0.6502,1,-0.430475271112332
"1194",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","hotel","three_way_cognate","1","1","0",0.5427,1,-0.611198597912778
"1195",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","mortal","two_way_cognate","1","1","0",0.6015,1,-0.508328743567403
"1196",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","ala","non_cognate","1","1","0",1.1091,1,0.103548875628559
"1197",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","pelvis","two_way_cognate","1","1","0",0.562,1,-0.576253429088446
"1198",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","tirafa","pseudoword","0","0","1",1.9167,1,0.65060495729427
"1199",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","fuar","pseudoword","0","0","1",0.5374,1,-0.621012582800746
"1200",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","halo","two_way_cognate","1","1","0",0.6187,1,-0.480134776445194
"1201",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","ardor","two_way_cognate","1","1","0",1.4165,1,0.348189040288434
"1202",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","pelí","pseudoword","0","0","1",0.5909,1,-0.526108480630508
"1203",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","dogma","three_way_cognate","1","1","0",0.7337,1,-0.309655053262188
"1204",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","vibler","pseudoword","0","0","1",0.9093,1,-0.0950802062502699
"1205",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","sopleó","pseudoword","0","0","1",0.7474,1,-0.291154761930754
"1206",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","escare","pseudoword","0","0","1",0.7131,1,-0.338133615947879
"1207",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","mieris","pseudoword","0","0","1",0.4099,1,-0.891842051471845
"1208",22,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h30.24.592.csv","viable","two_way_cognate","1","1","0",0.618,1,-0.481266821524446
"1209",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","coyo","pseudoword","0","0","1",1.5884,1,0.462727220274959
"1210",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","plamos","pseudoword","0","0","1",1.8082,1,0.592331875321129
"1211",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","torta","non_cognate","1","1","0",1.9928,1,0.689540684965834
"1212",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","hufón","pseudoword","0","0","1",1.4146,1,0.346846805619753
"1213",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","porno","three_way_cognate","1","1","0",1.6182,1,0.481314420391602
"1214",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","viable","two_way_cognate","1","1","0",1.0838,1,0.0804733841498769
"1215",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","fiscal","two_way_cognate","1","1","0",1.0619,1,0.0600597564276629
"1216",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","pico","non_cognate","1","1","0",1.0812,1,0.0780715354201554
"1217",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","honor","two_way_cognate","1","1","0",0.6655,1,-0.407216641146971
"1218",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","potos","pseudoword","0","0","1",1.5438,1,0.434246909533616
"1219",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","feo","non_cognate","1","1","0",1.3814,1,0.323097477672735
"1220",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","difrás","pseudoword","0","0","1",1.5027,1,0.407263490049544
"1221",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","horror","three_way_cognate","1","1","0",0.5732,1,-0.55652058302812
"1222",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","equipo","non_cognate","1","1","0",1.1657,1,0.15332176494365
"1223",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","fuar","pseudoword","0","0","1",1.2089,1,0.189710855225809
"1224",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","vien","pseudoword","0","0","1",1.5324,1,0.426835133844357
"1225",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","pelí","pseudoword","0","0","1",1.3389,1,0.291848381321197
"1226",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","rendir","non_cognate","1","1","0",1.5994,1,0.469628558915652
"1227",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","casual","two_way_cognate","1","1","0",1.0365,1,0.0358496528936972
"1228",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","baurá","pseudoword","0","0","1",1.9121,1,0.648202114516777
"1229",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","pasta","two_way_cognate","1","1","0",1.0304,1,0.0299470763679521
"1230",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","fruzas","pseudoword","0","0","1",1.0486,1,0.0474559411562953
"1231",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","hierno","pseudoword","0","0","1",1.4349,1,0.361095160372224
"1232",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","furbos","pseudoword","0","0","1",1.0975,1,0.0930348659671893
"1233",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","punta","non_cognate","1","1","0",1.2973,1,0.26028518159483
"1234",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","plural","three_way_cognate","1","1","0",0.6644,1,-0.408870901242997
"1235",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","portal","three_way_cognate","1","1","0",0.6677,1,-0.403916308118314
"1236",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","mango","three_way_cognate","1","1","0",0.6488,1,-0.432630776180934
"1237",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","aviso","non_cognate","1","1","0",1.1824,1,0.1675462712118
"1238",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","flora","three_way_cognate","1","1","0",0.7153,1,-0.335053243867799
"1239",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","sumer","pseudoword","0","0","1",1.3531,1,0.302398256287461
"1240",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","collar","two_way_cognate","1","1","0",1.5959,1,0.467437840423004
"1241",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","blando","non_cognate","1","1","0",1.2981,1,0.260901656916812
"1242",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","retina","three_way_cognate","1","1","0",1.0677,1,0.0655068022021197
"1243",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","dubo","pseudoword","0","0","1",1.1816,1,0.166869452235033
"1244",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","cituló","pseudoword","0","0","1",1.1452,1,0.135579294241823
"1245",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","macayó","pseudoword","0","0","1",1.5769,1,0.455460894429404
"1246",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","pelvis","two_way_cognate","1","1","0",0.9672,1,-0.0333499796815542
"1247",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","test","three_way_cognate","1","1","0",0.5145,1,-0.664559723708033
"1248",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","kilo","three_way_cognate","1","1","0",0.6814,1,-0.383605773755271
"1249",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","medón","pseudoword","0","0","1",1.1337,1,0.125486620041416
"1250",23,"/Users/kyleparrish/Documents/GitHub/l3_cognate_study_pilot/data/raw/empathy_intonation_perc_2024-06-07_07h47.14.076.csv","mieris","pseudoword","0","0","1",0.9154,1,-0.0883941507625954
